date,crop,mandi,price,rainfall_index,msp_floor
2018-08-03,Urad Dal,Kanpur,6950,4.28,6950
2018-08-03,Groundnut,Ahmedabad,5850,1.52,5850
2018-08-03,Soybean,Indore,4600,2.72,4600
2018-08-03,Mustard,Jaipur,5650,5.8,5650
2018-08-03,Cotton,Nagpur,6859,3.3,6620
2018-08-03,Sugarcane,Lucknow,3150,4.78,3150
2018-08-03,Tea,Guwahati,18021,4.32,0
2018-08-03,Coffee,Chikmagalur,13872,5.9,0
2018-08-04,Tomato,Delhi,1909,3.0,0
2018-08-04,Onion,Delhi,1603,4.75,0
2018-08-04,Potato,Delhi,1462,5.57,0
2018-08-04,Brinjal,Delhi,1718,0.04,0
2018-08-04,Cabbage,Delhi,1321,3.66,0
2018-08-04,Wheat,Delhi,2275,1.57,2275
2018-08-04,Rice,Lucknow,2641,5.78,2300
2018-08-04,Maize,Indore,2090,4.81,2090
2018-08-04,Bajra,Jaipur,2500,5.26,2500
2018-08-04,Jowar,Nagpur,3180,3.01,3180
2018-08-04,Tur Dal,Hyderabad,7002,0.17,7000
2018-08-04,Moong Dal,Bhopal,7755,3.28,7755
2018-08-04,Urad Dal,Kanpur,6950,4.67,6950
2018-08-04,Groundnut,Ahmedabad,5890,2.12,5850
2018-08-04,Soybean,Indore,4600,0.82,4600
2018-08-04,Mustard,Jaipur,5650,3.17,5650
2018-08-04,Cotton,Nagpur,6749,5.51,6620
2018-08-04,Sugarcane,Lucknow,3169,2.36,3150
2018-08-04,Tea,Guwahati,17978,5.9,0
2018-08-04,Coffee,Chikmagalur,13795,5.99,0
2018-08-05,Tomato,Delhi,1894,1.38,0
2018-08-05,Onion,Delhi,1588,5.15,0
2018-08-05,Potato,Delhi,1507,2.81,0
2018-08-05,Brinjal,Delhi,1905,4.49,0
2018-08-05,Cabbage,Delhi,1326,0.94,0
2018-08-05,Wheat,Delhi,2275,2.68,2275
2018-08-05,Rice,Lucknow,2814,3.37,2300
2018-08-05,Maize,Indore,2090,1.27,2090
2018-08-05,Bajra,Jaipur,2500,1.31,2500
2018-08-05,Jowar,Nagpur,3180,0.09,3180
2018-08-05,Tur Dal,Hyderabad,7000,2.63,7000
2018-08-05,Moong Dal,Bhopal,7755,5.24,7755
2018-08-05,Urad Dal,Kanpur,6950,3.72,6950
2018-08-05,Groundnut,Ahmedabad,5850,4.61,5850
2018-08-05,Soybean,Indore,4600,2.96,4600
2018-08-05,Mustard,Jaipur,5650,1.54,5650
2018-08-05,Cotton,Nagpur,7024,2.36,6620
2018-08-05,Sugarcane,Lucknow,3201,0.88,3150
2018-08-05,Tea,Guwahati,17772,3.74,0
2018-08-05,Coffee,Chikmagalur,13803,2.67,0
2018-08-06,Tomato,Delhi,2025,3.2,0
2018-08-06,Onion,Delhi,1571,0.47,0
2018-08-06,Potato,Delhi,1506,2.9,0
2018-08-06,Brinjal,Delhi,1757,5.53,0
2018-08-06,Cabbage,Delhi,1404,4.19,0
2018-08-06,Wheat,Delhi,2304,5.57,2275
2018-08-06,Rice,Lucknow,2829,0.11,2300
2018-08-06,Maize,Indore,2098,5.75,2090
2018-08-06,Bajra,Jaipur,2500,2.72,2500
2018-08-06,Jowar,Nagpur,3180,2.08,3180
2018-08-06,Tur Dal,Hyderabad,7001,0.59,7000
2018-08-06,Moong Dal,Bhopal,7755,0.48,7755
2018-08-06,Urad Dal,Kanpur,6950,2.92,6950
2018-08-06,Groundnut,Ahmedabad,5931,0.03,5850
2018-08-06,Soybean,Indore,4600,1.37,4600
2018-08-06,Mustard,Jaipur,5650,5.79,5650
2018-08-06,Cotton,Nagpur,6792,4.82,6620
2018-08-06,Sugarcane,Lucknow,3150,4.88,3150
2018-08-06,Tea,Guwahati,17948,4.96,0
2018-08-06,Coffee,Chikmagalur,13976,5.27,0
2018-08-07,Tomato,Delhi,1977,2.81,0
2018-08-07,Onion,Delhi,1603,5.22,0
2018-08-07,Potato,Delhi,1380,5.01,0
2018-08-07,Brinjal,Delhi,1714,3.48,0
2018-08-07,Cabbage,Delhi,1163,3.34,0
2018-08-07,Wheat,Delhi,2275,3.65,2275
2018-08-07,Rice,Lucknow,2557,0.5,2300
2018-08-07,Maize,Indore,2090,1.68,2090
2018-08-07,Bajra,Jaipur,2500,0.01,2500
2018-08-07,Jowar,Nagpur,3180,2.19,3180
2018-08-07,Tur Dal,Hyderabad,7000,2.59,7000
2018-08-07,Moong Dal,Bhopal,7755,3.03,7755
2018-08-07,Urad Dal,Kanpur,6950,1.62,6950
2018-08-07,Groundnut,Ahmedabad,5850,4.68,5850
2018-08-07,Soybean,Indore,4600,3.77,4600
2018-08-07,Mustard,Jaipur,5650,3.73,5650
2018-08-07,Cotton,Nagpur,6952,1.94,6620
2018-08-07,Sugarcane,Lucknow,3150,2.14,3150
2018-08-07,Tea,Guwahati,17843,4.73,0
2018-08-07,Coffee,Chikmagalur,13914,4.75,0
2018-08-08,Tomato,Delhi,1996,5.41,0
2018-08-08,Onion,Delhi,1603,5.49,0
2018-08-08,Potato,Delhi,1383,3.98,0
2018-08-08,Brinjal,Delhi,1797,3.02,0
2018-08-08,Cabbage,Delhi,1422,2.81,0
2018-08-08,Wheat,Delhi,2275,0.33,2275
2018-08-08,Rice,Lucknow,2542,1.99,2300
2018-08-08,Maize,Indore,2090,0.52,2090
2018-08-08,Bajra,Jaipur,2500,0.15,2500
2018-08-08,Jowar,Nagpur,3180,1.27,3180
2018-08-08,Tur Dal,Hyderabad,7000,5.91,7000
2018-08-08,Moong Dal,Bhopal,7755,1.15,7755
2018-08-08,Urad Dal,Kanpur,6950,0.87,6950
2018-08-08,Groundnut,Ahmedabad,5850,2.18,5850
2018-08-08,Soybean,Indore,4600,1.23,4600
2018-08-08,Mustard,Jaipur,5677,2.2,5650
2018-08-08,Cotton,Nagpur,7001,3.16,6620
2018-08-08,Sugarcane,Lucknow,3150,3.96,3150
2018-08-08,Tea,Guwahati,17935,5.98,0
2018-08-08,Coffee,Chikmagalur,13862,1.94,0
2018-08-09,Tomato,Delhi,1872,5.84,0
2018-08-09,Onion,Delhi,1825,4.69,0
2018-08-09,Potato,Delhi,1298,4.79,0
2018-08-09,Brinjal,Delhi,1748,3.23,0
2018-08-09,Cabbage,Delhi,1143,2.11,0
2018-08-09,Wheat,Delhi,2275,4.95,2275
2018-08-09,Rice,Lucknow,2541,2.24,2300
2018-08-09,Maize,Indore,2090,4.65,2090
2018-08-09,Bajra,Jaipur,2500,1.25,2500
2018-08-09,Jowar,Nagpur,3180,4.65,3180
2018-08-09,Tur Dal,Hyderabad,7000,0.31,7000
2018-08-09,Moong Dal,Bhopal,7755,0.15,7755
2018-08-09,Urad Dal,Kanpur,6950,0.04,6950
2018-08-09,Groundnut,Ahmedabad,5869,4.2,5850
2018-08-09,Soybean,Indore,4600,2.3,4600
2018-08-09,Mustard,Jaipur,5650,1.15,5650
2018-08-09,Cotton,Nagpur,6810,5.02,6620
2018-08-09,Sugarcane,Lucknow,3150,4.24,3150
2018-08-09,Tea,Guwahati,17787,0.78,0
2018-08-09,Coffee,Chikmagalur,13971,3.11,0
2018-08-10,Tomato,Delhi,1988,5.82,0
2018-08-10,Onion,Delhi,1645,5.24,0
2018-08-10,Potato,Delhi,1499,2.47,0
2018-08-10,Brinjal,Delhi,1656,4.13,0
2018-08-10,Cabbage,Delhi,1382,1.1,0
2018-08-10,Wheat,Delhi,2275,2.01,2275
2018-08-10,Rice,Lucknow,2595,4.54,2300
2018-08-10,Maize,Indore,2090,3.22,2090
2018-08-10,Bajra,Jaipur,2500,4.41,2500
2018-08-10,Jowar,Nagpur,3180,3.99,3180
2018-08-10,Tur Dal,Hyderabad,7000,3.95,7000
2018-08-10,Moong Dal,Bhopal,7755,4.84,7755
2018-08-10,Urad Dal,Kanpur,6950,1.8,6950
2018-08-10,Groundnut,Ahmedabad,5850,4.41,5850
2018-08-10,Soybean,Indore,4600,3.24,4600
2018-08-10,Mustard,Jaipur,5694,5.79,5650
2018-08-10,Cotton,Nagpur,6891,5.2,6620
2018-08-10,Sugarcane,Lucknow,3150,4.52,3150
2018-08-10,Tea,Guwahati,18007,2.01,0
2018-08-10,Coffee,Chikmagalur,13728,4.68,0
2018-08-11,Tomato,Delhi,1861,4.69,0
2018-08-11,Onion,Delhi,1523,5.18,0
2018-08-11,Potato,Delhi,1223,5.29,0
2018-08-11,Brinjal,Delhi,1717,0.1,0
2018-08-11,Cabbage,Delhi,1169,5.26,0
2018-08-11,Wheat,Delhi,2275,1.39,2275
2018-08-11,Rice,Lucknow,2702,3.26,2300
2018-08-11,Maize,Indore,2090,4.69,2090
2018-08-11,Bajra,Jaipur,2500,4.09,2500
2018-08-11,Jowar,Nagpur,3180,4.11,3180
2018-08-11,Tur Dal,Hyderabad,7000,3.83,7000
2018-08-11,Moong Dal,Bhopal,7755,2.64,7755
2018-08-11,Urad Dal,Kanpur,6950,2.71,6950
2018-08-11,Groundnut,Ahmedabad,5850,2.43,5850
2018-08-11,Soybean,Indore,4600,1.36,4600
2018-08-11,Mustard,Jaipur,5650,3.28,5650
2018-08-11,Cotton,Nagpur,6843,1.42,6620
2018-08-11,Sugarcane,Lucknow,3150,4.72,3150
2018-08-11,Tea,Guwahati,17998,4.86,0
2018-08-11,Coffee,Chikmagalur,13919,1.14,0
2018-08-12,Tomato,Delhi,1879,3.8,0
2018-08-12,Onion,Delhi,1731,1.4,0
2018-08-12,Potato,Delhi,1355,0.8,0
2018-08-12,Brinjal,Delhi,1748,2.55,0
2018-08-12,Cabbage,Delhi,1416,0.92,0
2018-08-12,Wheat,Delhi,2275,3.0,2275
2018-08-12,Rice,Lucknow,2780,3.16,2300
2018-08-12,Maize,Indore,2090,5.89,2090
2018-08-12,Bajra,Jaipur,2500,0.24,2500
2018-08-12,Jowar,Nagpur,3180,2.11,3180
2018-08-12,Tur Dal,Hyderabad,7000,4.52,7000
2018-08-12,Moong Dal,Bhopal,7755,3.72,7755
2018-08-12,Urad Dal,Kanpur,6950,3.79,6950
2018-08-12,Groundnut,Ahmedabad,5917,4.49,5850
2018-08-12,Soybean,Indore,4600,0.79,4600
2018-08-12,Mustard,Jaipur,5650,5.05,5650
2018-08-12,Cotton,Nagpur,6800,3.29,6620
2018-08-12,Sugarcane,Lucknow,3150,5.77,3150
2018-08-12,Tea,Guwahati,17782,5.93,0
2018-08-12,Coffee,Chikmagalur,13871,3.2,0
2018-08-13,Tomato,Delhi,1842,1.75,0
2018-08-13,Onion,Delhi,1670,5.81,0
2018-08-13,Potato,Delhi,1314,1.53,0
2018-08-13,Brinjal,Delhi,1707,5.39,0
2018-08-13,Cabbage,Delhi,1158,2.31,0
2018-08-13,Wheat,Delhi,2307,2.1,2275
2018-08-13,Rice,Lucknow,2610,0.03,2300
2018-08-13,Maize,Indore,2102,1.42,2090
2018-08-13,Bajra,Jaipur,2500,4.16,2500
2018-08-13,Jowar,Nagpur,3180,4.49,3180
2018-08-13,Tur Dal,Hyderabad,7000,1.32,7000
2018-08-13,Moong Dal,Bhopal,7756,5.8,7755
2018-08-13,Urad Dal,Kanpur,6950,0.27,6950
2018-08-13,Groundnut,Ahmedabad,5850,4.29,5850
2018-08-13,Soybean,Indore,4600,5.98,4600
2018-08-13,Mustard,Jaipur,5650,5.97,5650
2018-08-13,Cotton,Nagpur,6732,5.4,6620
2018-08-13,Sugarcane,Lucknow,3150,2.29,3150
2018-08-13,Tea,Guwahati,17854,3.22,0
2018-08-13,Coffee,Chikmagalur,13932,4.11,0
2018-08-14,Tomato,Delhi,1904,1.73,0
2018-08-14,Onion,Delhi,1680,5.01,0
2018-08-14,Potato,Delhi,1307,2.85,0
2018-08-14,Brinjal,Delhi,1782,1.97,0
2018-08-14,Cabbage,Delhi,1344,0.96,0
2018-08-14,Wheat,Delhi,2275,2.44,2275
2018-08-14,Rice,Lucknow,2794,3.79,2300
2018-08-14,Maize,Indore,2090,0.5,2090
2018-08-14,Bajra,Jaipur,2500,1.91,2500
2018-08-14,Jowar,Nagpur,3180,0.67,3180
2018-08-14,Tur Dal,Hyderabad,7000,5.96,7000
2018-08-14,Moong Dal,Bhopal,7755,5.64,7755
2018-08-14,Urad Dal,Kanpur,6950,4.38,6950
2018-08-14,Groundnut,Ahmedabad,6002,3.99,5850
2018-08-14,Soybean,Indore,4600,1.61,4600
2018-08-14,Mustard,Jaipur,5653,1.36,5650
2018-08-14,Cotton,Nagpur,6786,3.39,6620
2018-08-14,Sugarcane,Lucknow,3150,4.79,3150
2018-08-14,Tea,Guwahati,17736,4.56,0
2018-08-14,Coffee,Chikmagalur,13972,1.48,0
2018-08-15,Tomato,Delhi,1830,5.99,0
2018-08-15,Onion,Delhi,1752,2.32,0
2018-08-15,Potato,Delhi,1220,0.77,0
2018-08-15,Brinjal,Delhi,1715,0.64,0
2018-08-15,Cabbage,Delhi,1193,3.69,0
2018-08-15,Wheat,Delhi,2275,2.58,2275
2018-08-15,Rice,Lucknow,2762,4.01,2300
2018-08-15,Maize,Indore,2090,5.29,2090
2018-08-15,Bajra,Jaipur,2500,1.45,2500
2018-08-15,Jowar,Nagpur,3180,5.48,3180
2018-08-15,Tur Dal,Hyderabad,7000,2.12,7000
2018-08-15,Moong Dal,Bhopal,7755,5.6,7755
2018-08-15,Urad Dal,Kanpur,6950,3.0,6950
2018-08-15,Groundnut,Ahmedabad,5970,5.64,5850
2018-08-15,Soybean,Indore,4600,1.54,4600
2018-08-15,Mustard,Jaipur,5650,3.92,5650
2018-08-15,Cotton,Nagpur,6751,5.92,6620
2018-08-15,Sugarcane,Lucknow,3150,4.76,3150
2018-08-15,Tea,Guwahati,17983,2.07,0
2018-08-15,Coffee,Chikmagalur,13892,4.67,0
2018-08-16,Tomato,Delhi,1845,5.8,0
2018-08-16,Onion,Delhi,1583,0.47,0
2018-08-16,Potato,Delhi,1402,5.86,0
2018-08-16,Brinjal,Delhi,1788,0.1,0
2018-08-16,Cabbage,Delhi,1235,3.12,0
2018-08-16,Wheat,Delhi,2288,5.91,2275
2018-08-16,Rice,Lucknow,2597,1.95,2300
2018-08-16,Maize,Indore,2090,2.75,2090
2018-08-16,Bajra,Jaipur,2500,2.39,2500
2018-08-16,Jowar,Nagpur,3180,1.62,3180
2018-08-16,Tur Dal,Hyderabad,7000,2.56,7000
2018-08-16,Moong Dal,Bhopal,7755,0.86,7755
2018-08-16,Urad Dal,Kanpur,6950,2.28,6950
2018-08-16,Groundnut,Ahmedabad,5995,2.51,5850
2018-08-16,Soybean,Indore,4600,4.1,4600
2018-08-16,Mustard,Jaipur,5650,5.19,5650
2018-08-16,Cotton,Nagpur,6932,3.75,6620
2018-08-16,Sugarcane,Lucknow,3193,1.96,3150
2018-08-16,Tea,Guwahati,17888,3.23,0
2018-08-16,Coffee,Chikmagalur,13765,0.82,0
2018-08-17,Tomato,Delhi,1766,3.51,0
2018-08-17,Onion,Delhi,1747,1.2,0
2018-08-17,Potato,Delhi,1467,4.22,0
2018-08-17,Brinjal,Delhi,1807,2.9,0
2018-08-17,Cabbage,Delhi,1401,4.6,0
2018-08-17,Wheat,Delhi,2275,5.68,2275
2018-08-17,Rice,Lucknow,2562,4.58,2300
2018-08-17,Maize,Indore,2090,2.17,2090
2018-08-17,Bajra,Jaipur,2500,4.87,2500
2018-08-17,Jowar,Nagpur,3180,0.98,3180
2018-08-17,Tur Dal,Hyderabad,7000,3.07,7000
2018-08-17,Moong Dal,Bhopal,7764,2.38,7755
2018-08-17,Urad Dal,Kanpur,6950,3.05,6950
2018-08-17,Groundnut,Ahmedabad,5930,4.95,5850
2018-08-17,Soybean,Indore,4600,1.2,4600
2018-08-17,Mustard,Jaipur,5650,2.37,5650
2018-08-17,Cotton,Nagpur,6845,0.92,6620
2018-08-17,Sugarcane,Lucknow,3150,4.47,3150
2018-08-17,Tea,Guwahati,17936,5.11,0
2018-08-17,Coffee,Chikmagalur,13991,5.74,0
2018-08-18,Tomato,Delhi,1902,5.97,0
2018-08-18,Onion,Delhi,1528,2.38,0
2018-08-18,Potato,Delhi,1376,0.49,0
2018-08-18,Brinjal,Delhi,1807,5.83,0
2018-08-18,Cabbage,Delhi,1391,0.22,0
2018-08-18,Wheat,Delhi,2275,3.2,2275
2018-08-18,Rice,Lucknow,2673,0.98,2300
2018-08-18,Maize,Indore,2090,2.37,2090
2018-08-18,Bajra,Jaipur,2500,2.52,2500
2018-08-18,Jowar,Nagpur,3180,1.48,3180
2018-08-18,Tur Dal,Hyderabad,7000,2.31,7000
2018-08-18,Moong Dal,Bhopal,7755,2.88,7755
2018-08-18,Urad Dal,Kanpur,6950,3.62,6950
2018-08-18,Groundnut,Ahmedabad,5850,1.7,5850
2018-08-18,Soybean,Indore,4600,0.98,4600
2018-08-18,Mustard,Jaipur,5659,1.65,5650
2018-08-18,Cotton,Nagpur,6863,5.98,6620
2018-08-18,Sugarcane,Lucknow,3150,5.29,3150
2018-08-18,Tea,Guwahati,17932,5.68,0
2018-08-18,Coffee,Chikmagalur,13721,3.77,0
2018-08-19,Tomato,Delhi,1947,4.7,0
2018-08-19,Onion,Delhi,1685,5.28,0
2018-08-19,Potato,Delhi,1443,0.79,0
2018-08-19,Brinjal,Delhi,1885,3.3,0
2018-08-19,Cabbage,Delhi,1262,2.07,0
2018-08-19,Wheat,Delhi,2275,2.04,2275
2018-08-19,Rice,Lucknow,2543,2.73,2300
2018-08-19,Maize,Indore,2090,5.07,2090
2018-08-19,Bajra,Jaipur,2500,2.34,2500
2018-08-19,Jowar,Nagpur,3180,5.46,3180
2018-08-19,Tur Dal,Hyderabad,7000,5.44,7000
2018-08-19,Moong Dal,Bhopal,7755,0.18,7755
2018-08-19,Urad Dal,Kanpur,6950,5.44,6950
2018-08-19,Groundnut,Ahmedabad,5850,2.63,5850
2018-08-19,Soybean,Indore,4600,5.42,4600
2018-08-19,Mustard,Jaipur,5650,0.8,5650
2018-08-19,Cotton,Nagpur,6832,3.46,6620
2018-08-19,Sugarcane,Lucknow,3150,2.34,3150
2018-08-19,Tea,Guwahati,17999,4.86,0
2018-08-19,Coffee,Chikmagalur,13969,5.95,0
2018-08-20,Tomato,Delhi,1727,0.74,0
2018-08-20,Onion,Delhi,1701,5.23,0
2018-08-20,Potato,Delhi,1456,1.44,0
2018-08-20,Brinjal,Delhi,1743,0.04,0
2018-08-20,Cabbage,Delhi,1386,0.81,0
2018-08-20,Wheat,Delhi,2275,4.25,2275
2018-08-20,Rice,Lucknow,2505,3.73,2300
2018-08-20,Maize,Indore,2090,3.57,2090
2018-08-20,Bajra,Jaipur,2500,0.41,2500
2018-08-20,Jowar,Nagpur,3180,5.41,3180
2018-08-20,Tur Dal,Hyderabad,7000,2.68,7000
2018-08-20,Moong Dal,Bhopal,7755,1.89,7755
2018-08-20,Urad Dal,Kanpur,6950,0.66,6950
2018-08-20,Groundnut,Ahmedabad,5965,0.98,5850
2018-08-20,Soybean,Indore,4600,2.1,4600
2018-08-20,Mustard,Jaipur,5650,3.55,5650
2018-08-20,Cotton,Nagpur,6783,5.57,6620
2018-08-20,Sugarcane,Lucknow,3195,0.88,3150
2018-08-20,Tea,Guwahati,17938,1.36,0
2018-08-20,Coffee,Chikmagalur,13890,0.88,0
2018-08-21,Tomato,Delhi,1901,3.25,0
2018-08-21,Onion,Delhi,1608,5.33,0
2018-08-21,Potato,Delhi,1321,5.51,0
2018-08-21,Brinjal,Delhi,1674,0.57,0
2018-08-21,Cabbage,Delhi,1173,5.95,0
2018-08-21,Wheat,Delhi,2275,1.04,2275
2018-08-21,Rice,Lucknow,2711,1.51,2300
2018-08-21,Maize,Indore,2090,0.89,2090
2018-08-21,Bajra,Jaipur,2500,1.93,2500
2018-08-21,Jowar,Nagpur,3180,4.81,3180
2018-08-21,Tur Dal,Hyderabad,7000,1.58,7000
2018-08-21,Moong Dal,Bhopal,7755,3.88,7755
2018-08-21,Urad Dal,Kanpur,6950,2.88,6950
2018-08-21,Groundnut,Ahmedabad,5988,2.32,5850
2018-08-21,Soybean,Indore,4600,1.07,4600
2018-08-21,Mustard,Jaipur,5650,0.84,5650
2018-08-21,Cotton,Nagpur,6971,1.66,6620
2018-08-21,Sugarcane,Lucknow,3169,5.35,3150
2018-08-21,Tea,Guwahati,17739,2.79,0
2018-08-21,Coffee,Chikmagalur,13840,3.4,0
2018-08-22,Tomato,Delhi,1994,0.51,0
2018-08-22,Onion,Delhi,1570,3.48,0
2018-08-22,Potato,Delhi,1375,1.93,0
2018-08-22,Brinjal,Delhi,1659,3.88,0
2018-08-22,Cabbage,Delhi,1335,3.4,0
2018-08-22,Wheat,Delhi,2275,5.62,2275
2018-08-22,Rice,Lucknow,2630,4.67,2300
2018-08-22,Maize,Indore,2090,1.26,2090
2018-08-22,Bajra,Jaipur,2500,3.89,2500
2018-08-22,Jowar,Nagpur,3180,3.49,3180
2018-08-22,Tur Dal,Hyderabad,7000,3.83,7000
2018-08-22,Moong Dal,Bhopal,7755,2.01,7755
2018-08-22,Urad Dal,Kanpur,6950,5.34,6950
2018-08-22,Groundnut,Ahmedabad,5850,3.54,5850
2018-08-22,Soybean,Indore,4600,5.39,4600
2018-08-22,Mustard,Jaipur,5650,5.8,5650
2018-08-22,Cotton,Nagpur,6989,5.3,6620
2018-08-22,Sugarcane,Lucknow,3150,4.25,3150
2018-08-22,Tea,Guwahati,17953,5.21,0
2018-08-22,Coffee,Chikmagalur,13746,4.2,0
2018-08-23,Tomato,Delhi,1837,2.06,0
2018-08-23,Onion,Delhi,1754,3.2,0
2018-08-23,Potato,Delhi,1236,4.59,0
2018-08-23,Brinjal,Delhi,1642,1.45,0
2018-08-23,Cabbage,Delhi,1378,5.03,0
2018-08-23,Wheat,Delhi,2275,3.17,2275
2018-08-23,Rice,Lucknow,2752,4.35,2300
2018-08-23,Maize,Indore,2090,1.82,2090
2018-08-23,Bajra,Jaipur,2500,1.95,2500
2018-08-23,Jowar,Nagpur,3180,0.83,3180
2018-08-23,Tur Dal,Hyderabad,7000,2.23,7000
2018-08-23,Moong Dal,Bhopal,7779,5.01,7755
2018-08-23,Urad Dal,Kanpur,6950,4.02,6950
2018-08-23,Groundnut,Ahmedabad,5856,5.03,5850
2018-08-23,Soybean,Indore,4600,5.68,4600
2018-08-23,Mustard,Jaipur,5669,3.83,5650
2018-08-23,Cotton,Nagpur,6924,4.37,6620
2018-08-23,Sugarcane,Lucknow,3150,4.86,3150
2018-08-23,Tea,Guwahati,17833,4.4,0
2018-08-23,Coffee,Chikmagalur,13745,4.56,0
2018-08-24,Tomato,Delhi,1911,2.34,0
2018-08-24,Onion,Delhi,1549,0.62,0
2018-08-24,Potato,Delhi,1403,1.44,0
2018-08-24,Brinjal,Delhi,1742,1.48,0
2018-08-24,Cabbage,Delhi,1349,4.0,0
2018-08-24,Wheat,Delhi,2279,0.26,2275
2018-08-24,Rice,Lucknow,2702,0.78,2300
2018-08-24,Maize,Indore,2090,4.83,2090
2018-08-24,Bajra,Jaipur,2500,1.63,2500
2018-08-24,Jowar,Nagpur,3180,0.92,3180
2018-08-24,Tur Dal,Hyderabad,7000,0.9,7000
2018-08-24,Moong Dal,Bhopal,7755,4.25,7755
2018-08-24,Urad Dal,Kanpur,6950,1.87,6950
2018-08-24,Groundnut,Ahmedabad,5850,3.77,5850
2018-08-24,Soybean,Indore,4600,5.85,4600
2018-08-24,Mustard,Jaipur,5650,4.82,5650
2018-08-24,Cotton,Nagpur,6782,5.87,6620
2018-08-24,Sugarcane,Lucknow,3150,0.41,3150
2018-08-24,Tea,Guwahati,17866,4.48,0
2018-08-24,Coffee,Chikmagalur,13726,2.63,0
2018-08-25,Tomato,Delhi,1931,4.43,0
2018-08-25,Onion,Delhi,1655,2.2,0
2018-08-25,Potato,Delhi,1365,3.09,0
2018-08-25,Brinjal,Delhi,1661,0.44,0
2018-08-25,Cabbage,Delhi,1336,2.47,0
2018-08-25,Wheat,Delhi,2275,5.88,2275
2018-08-25,Rice,Lucknow,2600,2.69,2300
2018-08-25,Maize,Indore,2090,5.71,2090
2018-08-25,Bajra,Jaipur,2500,2.7,2500
2018-08-25,Jowar,Nagpur,3180,5.36,3180
2018-08-25,Tur Dal,Hyderabad,7000,0.21,7000
2018-08-25,Moong Dal,Bhopal,7755,1.61,7755
2018-08-25,Urad Dal,Kanpur,6950,4.52,6950
2018-08-25,Groundnut,Ahmedabad,5939,3.72,5850
2018-08-25,Soybean,Indore,4600,2.44,4600
2018-08-25,Mustard,Jaipur,5650,3.44,5650
2018-08-25,Cotton,Nagpur,6852,3.81,6620
2018-08-25,Sugarcane,Lucknow,3164,1.49,3150
2018-08-25,Tea,Guwahati,17711,1.21,0
2018-08-25,Coffee,Chikmagalur,13745,4.18,0
2018-08-26,Tomato,Delhi,1943,5.43,0
2018-08-26,Onion,Delhi,1584,2.52,0
2018-08-26,Potato,Delhi,1247,5.81,0
2018-08-26,Brinjal,Delhi,1629,5.28,0
2018-08-26,Cabbage,Delhi,1170,5.76,0
2018-08-26,Wheat,Delhi,2275,2.02,2275
2018-08-26,Rice,Lucknow,2594,3.92,2300
2018-08-26,Maize,Indore,2090,0.73,2090
2018-08-26,Bajra,Jaipur,2500,0.64,2500
2018-08-26,Jowar,Nagpur,3180,5.87,3180
2018-08-26,Tur Dal,Hyderabad,7000,3.93,7000
2018-08-26,Moong Dal,Bhopal,7755,3.47,7755
2018-08-26,Urad Dal,Kanpur,6950,3.71,6950
2018-08-26,Groundnut,Ahmedabad,5850,1.73,5850
2018-08-26,Soybean,Indore,4600,3.28,4600
2018-08-26,Mustard,Jaipur,5650,0.78,5650
2018-08-26,Cotton,Nagpur,6878,5.15,6620
2018-08-26,Sugarcane,Lucknow,3150,2.94,3150
2018-08-26,Tea,Guwahati,17891,0.86,0
2018-08-26,Coffee,Chikmagalur,13850,2.12,0
2018-08-27,Tomato,Delhi,1747,1.13,0
2018-08-27,Onion,Delhi,1747,2.76,0
2018-08-27,Potato,Delhi,1378,0.48,0
2018-08-27,Brinjal,Delhi,1674,1.09,0
2018-08-27,Cabbage,Delhi,1162,5.64,0
2018-08-27,Wheat,Delhi,2275,3.04,2275
2018-08-27,Rice,Lucknow,2722,4.47,2300
2018-08-27,Maize,Indore,2090,2.62,2090
2018-08-27,Bajra,Jaipur,2500,3.92,2500
2018-08-27,Jowar,Nagpur,3180,3.92,3180
2018-08-27,Tur Dal,Hyderabad,7000,0.48,7000
2018-08-27,Moong Dal,Bhopal,7755,2.11,7755
2018-08-27,Urad Dal,Kanpur,6950,2.33,6950
2018-08-27,Groundnut,Ahmedabad,5966,0.21,5850
2018-08-27,Soybean,Indore,4600,1.81,4600
2018-08-27,Mustard,Jaipur,5650,0.52,5650
2018-08-27,Cotton,Nagpur,6946,2.9,6620
2018-08-27,Sugarcane,Lucknow,3150,5.03,3150
2018-08-27,Tea,Guwahati,17774,1.62,0
2018-08-27,Coffee,Chikmagalur,13840,3.71,0
2018-08-28,Tomato,Delhi,1733,1.83,0
2018-08-28,Onion,Delhi,1587,3.06,0
2018-08-28,Potato,Delhi,1466,4.83,0
2018-08-28,Brinjal,Delhi,1717,2.95,0
2018-08-28,Cabbage,Delhi,1367,3.58,0
2018-08-28,Wheat,Delhi,2275,4.36,2275
2018-08-28,Rice,Lucknow,2499,0.03,2300
2018-08-28,Maize,Indore,2090,5.54,2090
2018-08-28,Bajra,Jaipur,2500,3.7,2500
2018-08-28,Jowar,Nagpur,3180,4.63,3180
2018-08-28,Tur Dal,Hyderabad,7000,2.36,7000
2018-08-28,Moong Dal,Bhopal,7755,1.17,7755
2018-08-28,Urad Dal,Kanpur,6950,0.75,6950
2018-08-28,Groundnut,Ahmedabad,5850,4.39,5850
2018-08-28,Soybean,Indore,4600,2.81,4600
2018-08-28,Mustard,Jaipur,5663,1.06,5650
